desc1,desc2,value,date
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2687,1974
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2715,1975
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2679,1976
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2579,1977
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2523,1978
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2450,1979
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2371,1980
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2287,1981
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2258,1982
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2172,1983
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",2064,1984
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1904,1985
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1743,1986
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1648,1987
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1526,1988
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1388,1989
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1242,1990
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1113,1991
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",1003,1992
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",905,1993
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",877,1994
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",818,1995
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",788,1996
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",725,1997
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",705,1998
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",646,1999
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",680,2000
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",609,2001
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",572,2002
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",602,2003
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",497,2004
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",475,2005
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",490,2006
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",432,2007
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",420,2008
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",421,2009
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",352,2010
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",355,2011
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",297,2012
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",285,2013
Milk and milk products excluding cheese,"Liquid wholemilk, including school and welfare",263,2014
Milk and milk products excluding cheese,Other milk and cream,291,1974
Milk and milk products excluding cheese,Other milk and cream,272,1975
Milk and milk products excluding cheese,Other milk and cream,282,1976
Milk and milk products excluding cheese,Other milk and cream,276,1977
Milk and milk products excluding cheese,Other milk and cream,287,1978
Milk and milk products excluding cheese,Other milk and cream,315,1979
Milk and milk products excluding cheese,Other milk and cream,316,1980
Milk and milk products excluding cheese,Other milk and cream,325,1981
Milk and milk products excluding cheese,Other milk and cream,320,1982
Milk and milk products excluding cheese,Other milk and cream,350,1983
Milk and milk products excluding cheese,Other milk and cream,462,1984
Milk and milk products excluding cheese,Other milk and cream,510,1985
Milk and milk products excluding cheese,Other milk and cream,688,1986
Milk and milk products excluding cheese,Other milk and cream,735,1987
Milk and milk products excluding cheese,Other milk and cream,825,1988
Milk and milk products excluding cheese,Other milk and cream,917,1989
Milk and milk products excluding cheese,Other milk and cream,992,1990
Milk and milk products excluding cheese,Other milk and cream,1085,1991
Milk and milk products excluding cheese,Other milk and cream,1295,1992
Milk and milk products excluding cheese,Other milk and cream,1347,1993
Milk and milk products excluding cheese,Other milk and cream,1388,1994
Milk and milk products excluding cheese,Other milk and cream,1427,1995
Milk and milk products excluding cheese,Other milk and cream,1392,1996
Milk and milk products excluding cheese,Other milk and cream,1448,1997
Milk and milk products excluding cheese,Other milk and cream,1422,1998
Milk and milk products excluding cheese,Other milk and cream,1439,1999
Milk and milk products excluding cheese,Other milk and cream,1484,2000
Milk and milk products excluding cheese,Other milk and cream,1424,2001
Milk and milk products excluding cheese,Other milk and cream,1435,2002
Milk and milk products excluding cheese,Other milk and cream,1439,2003
Milk and milk products excluding cheese,Other milk and cream,1499,2004
Milk and milk products excluding cheese,Other milk and cream,1552,2005
Milk and milk products excluding cheese,Other milk and cream,1532,2006
Milk and milk products excluding cheese,Other milk and cream,1552,2007
Milk and milk products excluding cheese,Other milk and cream,1537,2008
Milk and milk products excluding cheese,Other milk and cream,1583,2009
Milk and milk products excluding cheese,Other milk and cream,1545,2010
Milk and milk products excluding cheese,Other milk and cream,1549,2011
Milk and milk products excluding cheese,Other milk and cream,1604,2012
Milk and milk products excluding cheese,Other milk and cream,1562,2013
Milk and milk products excluding cheese,Other milk and cream,1586,2014
Cheese,Natural cheese,97,1974
Cheese,Natural cheese,99,1975
Cheese,Natural cheese,99,1976
Cheese,Natural cheese,101,1977
Cheese,Natural cheese,99,1978
Cheese,Natural cheese,102,1979
Cheese,Natural cheese,103,1980
Cheese,Natural cheese,103,1981
Cheese,Natural cheese,100,1982
Cheese,Natural cheese,107,1983
Cheese,Natural cheese,102,1984
Cheese,Natural cheese,103,1985
Cheese,Natural cheese,110,1986
Cheese,Natural cheese,108,1987
Cheese,Natural cheese,109,1988
Cheese,Natural cheese,106,1989
Cheese,Natural cheese,105,1990
Cheese,Natural cheese,107,1991
Cheese,Natural cheese,103,1992
Cheese,Natural cheese,100,1993
Cheese,Natural cheese,96,1994
Cheese,Natural cheese,98,1995
Cheese,Natural cheese,98,1996
Cheese,Natural cheese,97,1997
Cheese,Natural cheese,93,1998
Cheese,Natural cheese,93,1999
Cheese,Natural cheese,97,2000
Cheese,Natural cheese,100,2001
Cheese,Natural cheese,99,2002
Cheese,Natural cheese,99,2003
Cheese,Natural cheese,96,2004
Cheese,Natural cheese,104,2005
Cheese,Natural cheese,103,2006
Cheese,Natural cheese,106,2007
Cheese,Natural cheese,99,2008
Cheese,Natural cheese,105,2009
Cheese,Natural cheese,107,2010
Cheese,Natural cheese,108,2011
Cheese,Natural cheese,104,2012
Cheese,Natural cheese,107,2013
Cheese,Natural cheese,100,2014
Cheese,Processed cheese,8,1974
Cheese,Processed cheese,8,1975
Cheese,Processed cheese,8,1976
Cheese,Processed cheese,7,1977
Cheese,Processed cheese,7,1978
Cheese,Processed cheese,7,1979
Cheese,Processed cheese,6,1980
Cheese,Processed cheese,7,1981
Cheese,Processed cheese,7,1982
Cheese,Processed cheese,7,1983
Cheese,Processed cheese,7,1984
Cheese,Processed cheese,7,1985
Cheese,Processed cheese,8,1986
Cheese,Processed cheese,8,1987
Cheese,Processed cheese,8,1988
Cheese,Processed cheese,9,1989
Cheese,Processed cheese,9,1990
Cheese,Processed cheese,9,1991
Cheese,Processed cheese,10,1992
Cheese,Processed cheese,9,1993
Cheese,Processed cheese,10,1994
Cheese,Processed cheese,10,1995
Cheese,Processed cheese,12,1996
Cheese,Processed cheese,11,1997
Cheese,Processed cheese,10,1998
Cheese,Processed cheese,10,1999
Cheese,Processed cheese,12,2000
Cheese,Processed cheese,12,2001
Cheese,Processed cheese,12,2002
Cheese,Processed cheese,14,2003
Cheese,Processed cheese,14,2004
Cheese,Processed cheese,12,2005
Cheese,Processed cheese,13,2006
Cheese,Processed cheese,12,2007
Cheese,Processed cheese,12,2008
Cheese,Processed cheese,11,2009
Cheese,Processed cheese,11,2010
Cheese,Processed cheese,11,2011
Cheese,Processed cheese,10,2012
Cheese,Processed cheese,11,2013
Cheese,Processed cheese,10,2014
Carcase meat,Beef and veal,189,1974
Carcase meat,Beef and veal,215,1975
Carcase meat,Beef and veal,196,1976
Carcase meat,Beef and veal,209,1977
Carcase meat,Beef and veal,211,1978
Carcase meat,Beef and veal,212,1979
Carcase meat,Beef and veal,208,1980
Carcase meat,Beef and veal,179,1981
Carcase meat,Beef and veal,181,1982
Carcase meat,Beef and veal,169,1983
Carcase meat,Beef and veal,161,1984
Carcase meat,Beef and veal,167,1985
Carcase meat,Beef and veal,169,1986
Carcase meat,Beef and veal,173,1987
Carcase meat,Beef and veal,163,1988
Carcase meat,Beef and veal,155,1989
Carcase meat,Beef and veal,134,1990
Carcase meat,Beef and veal,137,1991
Carcase meat,Beef and veal,127,1992
Carcase meat,Beef and veal,120,1993
Carcase meat,Beef and veal,118,1994
Carcase meat,Beef and veal,109,1995
Carcase meat,Beef and veal,93,1996
Carcase meat,Beef and veal,101,1997
Carcase meat,Beef and veal,100,1998
Carcase meat,Beef and veal,101,1999
Carcase meat,Beef and veal,113,2000
Carcase meat,Beef and veal,118,2001
Carcase meat,Beef and veal,118,2002
Carcase meat,Beef and veal,119,2003
Carcase meat,Beef and veal,123,2004
Carcase meat,Beef and veal,120,2005
Carcase meat,Beef and veal,128,2006
Carcase meat,Beef and veal,126,2007
Carcase meat,Beef and veal,111,2008
Carcase meat,Beef and veal,112,2009
Carcase meat,Beef and veal,114,2010
Carcase meat,Beef and veal,112,2011
Carcase meat,Beef and veal,104,2012
Carcase meat,Beef and veal,97,2013
Carcase meat,Beef and veal,101,2014
Carcase meat,Mutton and lamb,113,1974
Carcase meat,Mutton and lamb,119,1975
Carcase meat,Mutton and lamb,119,1976
Carcase meat,Mutton and lamb,112,1977
Carcase meat,Mutton and lamb,110,1978
Carcase meat,Mutton and lamb,121,1979
Carcase meat,Mutton and lamb,128,1980
Carcase meat,Mutton and lamb,120,1981
Carcase meat,Mutton and lamb,100,1982
Carcase meat,Mutton and lamb,109,1983
Carcase meat,Mutton and lamb,93,1984
Carcase meat,Mutton and lamb,92,1985
Carcase meat,Mutton and lamb,85,1986
Carcase meat,Mutton and lamb,75,1987
Carcase meat,Mutton and lamb,78,1988
Carcase meat,Mutton and lamb,84,1989
Carcase meat,Mutton and lamb,82,1990
Carcase meat,Mutton and lamb,85,1991
Carcase meat,Mutton and lamb,70,1992
Carcase meat,Mutton and lamb,66,1993
Carcase meat,Mutton and lamb,54,1994
Carcase meat,Mutton and lamb,54,1995
Carcase meat,Mutton and lamb,65,1996
Carcase meat,Mutton and lamb,55,1997
Carcase meat,Mutton and lamb,58,1998
Carcase meat,Mutton and lamb,56,1999
Carcase meat,Mutton and lamb,54,2000
Carcase meat,Mutton and lamb,51,2001
Carcase meat,Mutton and lamb,51,2002
Carcase meat,Mutton and lamb,49,2003
Carcase meat,Mutton and lamb,50,2004
Carcase meat,Mutton and lamb,53,2005
Carcase meat,Mutton and lamb,54,2006
Carcase meat,Mutton and lamb,55,2007
Carcase meat,Mutton and lamb,45,2008
Carcase meat,Mutton and lamb,46,2009
Carcase meat,Mutton and lamb,44,2010
Carcase meat,Mutton and lamb,37,2011
Carcase meat,Mutton and lamb,36,2012
Carcase meat,Mutton and lamb,35,2013
Carcase meat,Mutton and lamb,37,2014
Carcase meat,Pork,91,1974
Carcase meat,Pork,79,1975
Carcase meat,Pork,81,1976
Carcase meat,Pork,94,1977
Carcase meat,Pork,95,1978
Carcase meat,Pork,104,1979
Carcase meat,Pork,118,1980
Carcase meat,Pork,109,1981
Carcase meat,Pork,115,1982
Carcase meat,Pork,101,1983
Carcase meat,Pork,93,1984
Carcase meat,Pork,98,1985
Carcase meat,Pork,103,1986
Carcase meat,Pork,90,1987
Carcase meat,Pork,94,1988
Carcase meat,Pork,90,1989
Carcase meat,Pork,84,1990
Carcase meat,Pork,82,1991
Carcase meat,Pork,72,1992
Carcase meat,Pork,80,1993
Carcase meat,Pork,77,1994
Carcase meat,Pork,71,1995
Carcase meat,Pork,73,1996
Carcase meat,Pork,74,1997
Carcase meat,Pork,75,1998
Carcase meat,Pork,69,1999
Carcase meat,Pork,68,2000
Carcase meat,Pork,61,2001
Carcase meat,Pork,61,2002
Carcase meat,Pork,56,2003
Carcase meat,Pork,56,2004
Carcase meat,Pork,52,2005
Carcase meat,Pork,55,2006
Carcase meat,Pork,54,2007
Carcase meat,Pork,55,2008
Carcase meat,Pork,54,2009
Carcase meat,Pork,53,2010
Carcase meat,Pork,56,2011
Carcase meat,Pork,55,2012
Carcase meat,Pork,51,2013
Carcase meat,Pork,57,2014
Non-carcase meat and meat products,Liver,36,1974
Non-carcase meat and meat products,Liver,40,1975
Non-carcase meat and meat products,Liver,41,1976
Non-carcase meat and meat products,Liver,44,1977
Non-carcase meat and meat products,Liver,42,1978
Non-carcase meat and meat products,Liver,38,1979
Non-carcase meat and meat products,Liver,39,1980
Non-carcase meat and meat products,Liver,38,1981
Non-carcase meat and meat products,Liver,37,1982
Non-carcase meat and meat products,Liver,30,1983
Non-carcase meat and meat products,Liver,31,1984
Non-carcase meat and meat products,Liver,29,1985
Non-carcase meat and meat products,Liver,28,1986
Non-carcase meat and meat products,Liver,26,1987
Non-carcase meat and meat products,Liver,23,1988
Non-carcase meat and meat products,Liver,21,1989
Non-carcase meat and meat products,Liver,20,1990
Non-carcase meat and meat products,Liver,17,1991
Non-carcase meat and meat products,Liver,14,1992
Non-carcase meat and meat products,Liver,13,1993
Non-carcase meat and meat products,Liver,11,1994
Non-carcase meat and meat products,Liver,12,1995
Non-carcase meat and meat products,Liver,9,1996
Non-carcase meat and meat products,Liver,9,1997
Non-carcase meat and meat products,Liver,7,1998
Non-carcase meat and meat products,Liver,7,1999
Non-carcase meat and meat products,Liver,6,2000
Non-carcase meat and meat products,Liver,4,2001
Non-carcase meat and meat products,Liver,4,2002
Non-carcase meat and meat products,Liver,5,2003
Non-carcase meat and meat products,Liver,3,2004
Non-carcase meat and meat products,Liver,3,2005
Non-carcase meat and meat products,Liver,3,2006
Non-carcase meat and meat products,Liver,3,2007
Non-carcase meat and meat products,Liver,3,2008
Non-carcase meat and meat products,Liver,3,2009
Non-carcase meat and meat products,Liver,4,2010
Non-carcase meat and meat products,Liver,4,2011
Non-carcase meat and meat products,Liver,4,2012
Non-carcase meat and meat products,Liver,3,2013
Non-carcase meat and meat products,Liver,3,2014
Non-carcase meat and meat products,All offal other than liver,15,1974
Non-carcase meat and meat products,All offal other than liver,16,1975
Non-carcase meat and meat products,All offal other than liver,15,1976
Non-carcase meat and meat products,All offal other than liver,15,1977
Non-carcase meat and meat products,All offal other than liver,13,1978
Non-carcase meat and meat products,All offal other than liver,13,1979
Non-carcase meat and meat products,All offal other than liver,12,1980
Non-carcase meat and meat products,All offal other than liver,13,1981
Non-carcase meat and meat products,All offal other than liver,10,1982
Non-carcase meat and meat products,All offal other than liver,11,1983
Non-carcase meat and meat products,All offal other than liver,9,1984
Non-carcase meat and meat products,All offal other than liver,9,1985
Non-carcase meat and meat products,All offal other than liver,8,1986
Non-carcase meat and meat products,All offal other than liver,8,1987
Non-carcase meat and meat products,All offal other than liver,7,1988
Non-carcase meat and meat products,All offal other than liver,6,1989
Non-carcase meat and meat products,All offal other than liver,5,1990
Non-carcase meat and meat products,All offal other than liver,5,1991
Non-carcase meat and meat products,All offal other than liver,5,1992
Non-carcase meat and meat products,All offal other than liver,5,1993
Non-carcase meat and meat products,All offal other than liver,4,1994
Non-carcase meat and meat products,All offal other than liver,3,1995
Non-carcase meat and meat products,All offal other than liver,3,1996
Non-carcase meat and meat products,All offal other than liver,3,1997
Non-carcase meat and meat products,All offal other than liver,2,1998
Non-carcase meat and meat products,All offal other than liver,2,1999
Non-carcase meat and meat products,All offal other than liver,2,2000
Non-carcase meat and meat products,All offal other than liver,3,2001
Non-carcase meat and meat products,All offal other than liver,2,2002
Non-carcase meat and meat products,All offal other than liver,3,2003
Non-carcase meat and meat products,All offal other than liver,2,2004
Non-carcase meat and meat products,All offal other than liver,2,2005
Non-carcase meat and meat products,All offal other than liver,1,2006
Non-carcase meat and meat products,All offal other than liver,2,2007
Non-carcase meat and meat products,All offal other than liver,2,2008
Non-carcase meat and meat products,All offal other than liver,2,2009
Non-carcase meat and meat products,All offal other than liver,2,2010
Non-carcase meat and meat products,All offal other than liver,3,2011
Non-carcase meat and meat products,All offal other than liver,2,2012
Non-carcase meat and meat products,All offal other than liver,2,2013
Non-carcase meat and meat products,All offal other than liver,2,2014
Non-carcase meat and meat products,"Bacon and ham, uncooked",116,1974
Non-carcase meat and meat products,"Bacon and ham, uncooked",111,1975
Non-carcase meat and meat products,"Bacon and ham, uncooked",112,1976
Non-carcase meat and meat products,"Bacon and ham, uncooked",120,1977
Non-carcase meat and meat products,"Bacon and ham, uncooked",119,1978
Non-carcase meat and meat products,"Bacon and ham, uncooked",120,1979
Non-carcase meat and meat products,"Bacon and ham, uncooked",116,1980
Non-carcase meat and meat products,"Bacon and ham, uncooked",115,1981
Non-carcase meat and meat products,"Bacon and ham, uncooked",109,1982
Non-carcase meat and meat products,"Bacon and ham, uncooked",111,1983
Non-carcase meat and meat products,"Bacon and ham, uncooked",99,1984
Non-carcase meat and meat products,"Bacon and ham, uncooked",102,1985
Non-carcase meat and meat products,"Bacon and ham, uncooked",102,1986
Non-carcase meat and meat products,"Bacon and ham, uncooked",96,1987
Non-carcase meat and meat products,"Bacon and ham, uncooked",96,1988
Non-carcase meat and meat products,"Bacon and ham, uncooked",92,1989
Non-carcase meat and meat products,"Bacon and ham, uncooked",84,1990
Non-carcase meat and meat products,"Bacon and ham, uncooked",83,1991
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1992
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1993
Non-carcase meat and meat products,"Bacon and ham, uncooked",75,1994
Non-carcase meat and meat products,"Bacon and ham, uncooked",74,1995
Non-carcase meat and meat products,"Bacon and ham, uncooked",76,1996
Non-carcase meat and meat products,"Bacon and ham, uncooked",71,1997
Non-carcase meat and meat products,"Bacon and ham, uncooked",74,1998
Non-carcase meat and meat products,"Bacon and ham, uncooked",66,1999
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2000
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2001
Non-carcase meat and meat products,"Bacon and ham, uncooked",69,2002
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2003
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2004
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2005
Non-carcase meat and meat products,"Bacon and ham, uncooked",66,2006
Non-carcase meat and meat products,"Bacon and ham, uncooked",64,2007
Non-carcase meat and meat products,"Bacon and ham, uncooked",63,2008
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2009
Non-carcase meat and meat products,"Bacon and ham, uncooked",70,2010
Non-carcase meat and meat products,"Bacon and ham, uncooked",69,2011
Non-carcase meat and meat products,"Bacon and ham, uncooked",68,2012
Non-carcase meat and meat products,"Bacon and ham, uncooked",64,2013
Non-carcase meat and meat products,"Bacon and ham, uncooked",62,2014
Non-carcase meat and meat products,"Bacon and ham, cooked",25,1974
Non-carcase meat and meat products,"Bacon and ham, cooked",26,1975
Non-carcase meat and meat products,"Bacon and ham, cooked",26,1976
Non-carcase meat and meat products,"Bacon and ham, cooked",27,1977
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1978
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1979
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1980
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1981
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1982
Non-carcase meat and meat products,"Bacon and ham, cooked",29,1983
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1984
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1985
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1986
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1987
Non-carcase meat and meat products,"Bacon and ham, cooked",30,1988
Non-carcase meat and meat products,"Bacon and ham, cooked",32,1989
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1990
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1991
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1992
Non-carcase meat and meat products,"Bacon and ham, cooked",32,1993
Non-carcase meat and meat products,"Bacon and ham, cooked",36,1994
Non-carcase meat and meat products,"Bacon and ham, cooked",37,1995
Non-carcase meat and meat products,"Bacon and ham, cooked",31,1996
Non-carcase meat and meat products,"Bacon and ham, cooked",39,1997
Non-carcase meat and meat products,"Bacon and ham, cooked",38,1998
Non-carcase meat and meat products,"Bacon and ham, cooked",37,1999
Non-carcase meat and meat products,"Bacon and ham, cooked",39,2000
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2001
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2002
Non-carcase meat and meat products,"Bacon and ham, cooked",47,2003
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2004
Non-carcase meat and meat products,"Bacon and ham, cooked",44,2005
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2006
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2007
Non-carcase meat and meat products,"Bacon and ham, cooked",45,2008
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2009
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2010
Non-carcase meat and meat products,"Bacon and ham, cooked",43,2011
Non-carcase meat and meat products,"Bacon and ham, cooked",40,2012
Non-carcase meat and meat products,"Bacon and ham, cooked",39,2013
Non-carcase meat and meat products,"Bacon and ham, cooked",40,2014
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1974
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1975
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1976
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1977
Non-carcase meat and meat products,Cooked poultry not purchased in cans,5,1978
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1979
Non-carcase meat and meat products,Cooked poultry not purchased in cans,6,1980
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1981
Non-carcase meat and meat products,Cooked poultry not purchased in cans,8,1982
Non-carcase meat and meat products,Cooked poultry not purchased in cans,8,1983
Non-carcase meat and meat products,Cooked poultry not purchased in cans,7,1984
Non-carcase meat and meat products,Cooked poultry not purchased in cans,9,1985
Non-carcase meat and meat products,Cooked poultry not purchased in cans,10,1986
Non-carcase meat and meat products,Cooked poultry not purchased in cans,12,1987
Non-carcase meat and meat products,Cooked poultry not purchased in cans,15,1988
Non-carcase meat and meat products,Cooked poultry not purchased in cans,12,1989
Non-carcase meat and meat products,Cooked poultry not purchased in cans,14,1990
Non-carcase meat and meat products,Cooked poultry not purchased in cans,13,1991
Non-carcase meat and meat products,Cooked poultry not purchased in cans,14,1992
Non-carcase meat and meat products,Cooked poultry not purchased in cans,15,1993
Non-carcase meat and meat products,Cooked poultry not purchased in cans,19,1994
Non-carcase meat and meat products,Cooked poultry not purchased in cans,23,1995
Non-carcase meat and meat products,Cooked poultry not purchased in cans,27,1996
Non-carcase meat and meat products,Cooked poultry not purchased in cans,36,1997
Non-carcase meat and meat products,Cooked poultry not purchased in cans,37,1998
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,1999
Non-carcase meat and meat products,Cooked poultry not purchased in cans,43,2000
Non-carcase meat and meat products,Cooked poultry not purchased in cans,44,2001
Non-carcase meat and meat products,Cooked poultry not purchased in cans,45,2002
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2003
Non-carcase meat and meat products,Cooked poultry not purchased in cans,49,2004
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2005
Non-carcase meat and meat products,Cooked poultry not purchased in cans,48,2006
Non-carcase meat and meat products,Cooked poultry not purchased in cans,43,2007
Non-carcase meat and meat products,Cooked poultry not purchased in cans,44,2008
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2009
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2010
Non-carcase meat and meat products,Cooked poultry not purchased in cans,41,2011
Non-carcase meat and meat products,Cooked poultry not purchased in cans,37,2012
Non-carcase meat and meat products,Cooked poultry not purchased in cans,38,2013
Non-carcase meat and meat products,Cooked poultry not purchased in cans,35,2014
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,1974
Non-carcase meat and meat products,"Corned beef, canned or sliced",18,1975
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1976
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1977
Non-carcase meat and meat products,"Corned beef, canned or sliced",25,1978
Non-carcase meat and meat products,"Corned beef, canned or sliced",22,1979
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1980
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1981
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1982
Non-carcase meat and meat products,"Corned beef, canned or sliced",26,1983
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1984
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1985
Non-carcase meat and meat products,"Corned beef, canned or sliced",25,1986
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1987
Non-carcase meat and meat products,"Corned beef, canned or sliced",26,1988
Non-carcase meat and meat products,"Corned beef, canned or sliced",24,1989
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1990
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1991
Non-carcase meat and meat products,"Corned beef, canned or sliced",23,1992
Non-carcase meat and meat products,"Corned beef, canned or sliced",20,1993
Non-carcase meat and meat products,"Corned beef, canned or sliced",21,1994
Non-carcase meat and meat products,"Corned beef, canned or sliced",18,1995
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1996
Non-carcase meat and meat products,"Corned beef, canned or sliced",15,1997
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1998
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,1999
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2000
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2001
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2002
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2003
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2004
Non-carcase meat and meat products,"Corned beef, canned or sliced",13,2005
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2006
Non-carcase meat and meat products,"Corned beef, canned or sliced",12,2007
Non-carcase meat and meat products,"Corned beef, canned or sliced",10,2008
Non-carcase meat and meat products,"Corned beef, canned or sliced",11,2009
Non-carcase meat and meat products,"Corned beef, canned or sliced",10,2010
Non-carcase meat and meat products,"Corned beef, canned or sliced",8,2011
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2012
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2013
Non-carcase meat and meat products,"Corned beef, canned or sliced",7,2014
Non-carcase meat and meat products,Other cooked meat,16,1974
Non-carcase meat and meat products,Other cooked meat,16,1975
Non-carcase meat and meat products,Other cooked meat,14,1976
Non-carcase meat and meat products,Other cooked meat,12,1977
Non-carcase meat and meat products,Other cooked meat,13,1978
Non-carcase meat and meat products,Other cooked meat,13,1979
Non-carcase meat and meat products,Other cooked meat,13,1980
Non-carcase meat and meat products,Other cooked meat,13,1981
Non-carcase meat and meat products,Other cooked meat,15,1982
Non-carcase meat and meat products,Other cooked meat,15,1983
Non-carcase meat and meat products,Other cooked meat,14,1984
Non-carcase meat and meat products,Other cooked meat,15,1985
Non-carcase meat and meat products,Other cooked meat,14,1986
Non-carcase meat and meat products,Other cooked meat,14,1987
Non-carcase meat and meat products,Other cooked meat,13,1988
